HyPar - Parallel (MPI) version with 10 processes
Compiled with PETSc time integration.
Allocated simulation object(s).
Reading solver inputs from file "solver.inp".
  No. of dimensions                          : 1
  No. of variables                           : 3
  Domain size                                : 201 
  Processes along each dimension             : 10 
  Exact solution domain size                 : 201 
  No. of ghosts pts                          : 3
  No. of iter.                               : 400
  Restart iteration                          : 0
  Time integration scheme                    : rk (44)
  Spatial discretization scheme (hyperbolic) : weno5
  Split hyperbolic flux term?                : no
  Interpolation type for hyperbolic term     : characteristic
  Spatial discretization type   (parabolic ) : nonconservative-1stage
  Spatial discretization scheme (parabolic ) : 2
  Time Step                                  : 5.000000E-04
  Check for conservation                     : no
  Screen output iterations                   : 1
  File output iterations                     : 50
  Initial solution file type                 : ascii
  Initial solution read mode                 : serial
  Solution file write mode                   : serial
  Solution file format                       : binary
  Overwrite solution file                    : no
  Physical model                             : euler1d
Partitioning domain and allocating data arrays.
Reading array from ASCII file initial.inp (Serial mode).
Volume integral of the initial solution:
 0:  5.6312499999999999E-01
 1:  0.0000000000000000E+00
 2:  1.3762500000000000E+00
Reading boundary conditions from boundary.inp.
  Boundary                    extrapolate:  Along dimension  0 and face +1
  Boundary                    extrapolate:  Along dimension  0 and face -1
2 boundary condition(s) read.
Initializing solvers.
Reading WENO parameters from weno.inp.
Initializing physics. Model = "euler1d"
Reading physical model inputs from file "physics.inp".
Setting up time integration.
Setting up libROM interface.
libROM inputs and parameters:
  reduced model dimensionality:  8
  sampling frequency:  1
  mode: train
  type: DMD
  save to file: true
  local vector size: 60
libROM DMD inputs:
  number of samples per window:   40
  directory name for DMD onjects: DMD
Solving in time (from 0 to 400 iterations)
Writing solution file op_00000.bin.
DMDROMObject::takeSample() - creating new DMD object, t=0.000000 (total: 1).
iter=      1  t=5.000E-04  CFL=1.183E-01  norm=1.3928E-02  wctime: 6.1E-04 (s)  
iter=     59  t=2.950E-02  CFL=2.184E-01  norm=6.5974E-03  wctime: 4.3E-04 (s)  
iter=     60  t=3.000E-02  CFL=2.183E-01  norm=6.5714E-03  wctime: 4.7E-04 (s)  
iter=     61  t=3.050E-02  CFL=2.184E-01  norm=6.4429E-03  wctime: 4.6E-04 (s)  
iter=     62  t=3.100E-02  CFL=2.185E-01  norm=6.3513E-03  wctime: 4.5E-04 (s)  
iter=     63  t=3.150E-02  CFL=2.186E-01  norm=6.3443E-03  wctime: 4.4E-04 (s)  
iter=     64  t=3.200E-02  CFL=2.187E-01  norm=6.4562E-03  wctime: 4.5E-04 (s)  
iter=     65  t=3.250E-02  CFL=2.187E-01  norm=6.5452E-03  wctime: 4.5E-04 (s)  
iter=     66  t=3.300E-02  CFL=2.186E-01  norm=6.4750E-03  wctime: 4.3E-04 (s)  
iter=     67  t=3.350E-02  CFL=2.186E-01  norm=6.3469E-03  wctime: 4.7E-04 (s)  
iter=     68  t=3.400E-02  CFL=2.186E-01  norm=6.2820E-03  wctime: 4.3E-04 (s)  
iter=     69  t=3.450E-02  CFL=2.187E-01  norm=6.3082E-03  wctime: 4.7E-04 (s)  
iter=     70  t=3.500E-02  CFL=2.188E-01  norm=6.4425E-03  wctime: 5.1E-04 (s)  
iter=     71  t=3.550E-02  CFL=2.188E-01  norm=6.4853E-03  wctime: 5.1E-04 (s)  
iter=     72  t=3.600E-02  CFL=2.188E-01  norm=6.3811E-03  wctime: 4.3E-04 (s)  
iter=     73  t=3.650E-02  CFL=2.188E-01  norm=6.2647E-03  wctime: 4.5E-04 (s)  
iter=     74  t=3.700E-02  CFL=2.188E-01  norm=6.2260E-03  wctime: 4.7E-04 (s)  
iter=     75  t=3.750E-02  CFL=2.188E-01  norm=6.2912E-03  wctime: 4.7E-04 (s)  
iter=     76  t=3.800E-02  CFL=2.188E-01  norm=6.4219E-03  wctime: 4.5E-04 (s)  
iter=     77  t=3.850E-02  CFL=2.188E-01  norm=6.4134E-03  wctime: 4.5E-04 (s)  
iter=     78  t=3.900E-02  CFL=2.189E-01  norm=6.2897E-03  wctime: 4.5E-04 (s)  
iter=     79  t=3.950E-02  CFL=2.189E-01  norm=6.1938E-03  wctime: 4.5E-04 (s)  
iter=     80  t=4.000E-02  CFL=2.189E-01  norm=6.1825E-03  wctime: 4.5E-04 (s)  
DMDROMObject::takeSample() - creating new DMD object, t=0.040000 (total: 3).
iter=     81  t=4.050E-02  CFL=2.189E-01  norm=6.2883E-03  wctime: 4.3E-04 (s)  
iter=     82  t=4.100E-02  CFL=2.188E-01  norm=6.3926E-03  wctime: 4.9E-04 (s)  
iter=     83  t=4.150E-02  CFL=2.189E-01  norm=6.3366E-03  wctime: 4.3E-04 (s)  
iter=     84  t=4.200E-02  CFL=2.189E-01  norm=6.2077E-03  wctime: 4.7E-04 (s)  
iter=     85  t=4.250E-02  CFL=2.189E-01  norm=6.1362E-03  wctime: 4.3E-04 (s)  
iter=     86  t=4.300E-02  CFL=2.189E-01  norm=6.1543E-03  wctime: 4.6E-04 (s)  
iter=     87  t=4.350E-02  CFL=2.189E-01  norm=6.2873E-03  wctime: 4.6E-04 (s)  
iter=     88  t=4.400E-02  CFL=2.189E-01  norm=6.3486E-03  wctime: 4.5E-04 (s)  
iter=     89  t=4.450E-02  CFL=2.189E-01  norm=6.2553E-03  wctime: 4.4E-04 (s)  
iter=     90  t=4.500E-02  CFL=2.189E-01  norm=6.1349E-03  wctime: 4.7E-04 (s)  
iter=     91  t=4.550E-02  CFL=2.189E-01  norm=6.0902E-03  wctime: 4.7E-04 (s)  
iter=     92  t=4.600E-02  CFL=2.190E-01  norm=6.1452E-03  wctime: 4.5E-04 (s)  
iter=     93  t=4.650E-02  CFL=2.190E-01  norm=6.2833E-03  wctime: 4.7E-04 (s)  
iter=     94  t=4.700E-02  CFL=2.190E-01  norm=6.2949E-03  wctime: 4.3E-04 (s)  
iter=     95  t=4.750E-02  CFL=2.190E-01  norm=6.1774E-03  wctime: 4.7E-04 (s)  
iter=     96  t=4.800E-02  CFL=2.190E-01  norm=6.0745E-03  wctime: 4.3E-04 (s)  
iter=     97  t=4.850E-02  CFL=2.190E-01  norm=6.0558E-03  wctime: 4.3E-04 (s)  
iter=     98  t=4.900E-02  CFL=2.190E-01  norm=6.1502E-03  wctime: 4.3E-04 (s)  
iter=     99  t=4.950E-02  CFL=2.190E-01  norm=6.2693E-03  wctime: 4.6E-04 (s)  
iter=    100  t=5.000E-02  CFL=2.190E-01  norm=6.2327E-03  wctime: 4.5E-04 (s)  
Writing solution file op_00002.bin.
iter=    101  t=5.050E-02  CFL=2.190E-01  norm=6.1057E-03  wctime: 5.1E-04 (s)  
iter=    102  t=5.100E-02  CFL=2.190E-01  norm=6.0269E-03  wctime: 4.3E-04 (s)  
iter=    103  t=5.150E-02  CFL=2.190E-01  norm=6.0361E-03  wctime: 4.3E-04 (s)  
iter=    104  t=5.200E-02  CFL=2.190E-01  norm=6.1634E-03  wctime: 4.4E-04 (s)  
iter=    105  t=5.250E-02  CFL=2.191E-01  norm=6.2457E-03  wctime: 4.5E-04 (s)  
iter=    106  t=5.300E-02  CFL=2.191E-01  norm=6.1680E-03  wctime: 4.3E-04 (s)  
iter=    107  t=5.350E-02  CFL=2.191E-01  norm=6.0440E-03  wctime: 4.3E-04 (s)  
iter=    108  t=5.400E-02  CFL=2.191E-01  norm=5.9906E-03  wctime: 4.3E-04 (s)  
iter=    109  t=5.450E-02  CFL=2.191E-01  norm=6.0322E-03  wctime: 4.7E-04 (s)  
iter=    110  t=5.500E-02  CFL=2.191E-01  norm=6.1736E-03  wctime: 4.3E-04 (s)  
iter=    111  t=5.550E-02  CFL=2.191E-01  norm=6.2092E-03  wctime: 4.3E-04 (s)  
iter=    112  t=5.600E-02  CFL=2.191E-01  norm=6.1020E-03  wctime: 4.3E-04 (s)  
iter=    113  t=5.650E-02  CFL=2.191E-01  norm=5.9920E-03  wctime: 4.5E-04 (s)  
iter=    114  t=5.700E-02  CFL=2.192E-01  norm=5.9645E-03  wctime: 4.4E-04 (s)  
iter=    115  t=5.750E-02  CFL=2.192E-01  norm=6.0444E-03  wctime: 4.5E-04 (s)  
iter=    116  t=5.800E-02  CFL=2.192E-01  norm=6.1771E-03  wctime: 4.4E-04 (s)  
iter=    117  t=5.850E-02  CFL=2.192E-01  norm=6.1633E-03  wctime: 4.3E-04 (s)  
iter=    118  t=5.900E-02  CFL=2.192E-01  norm=6.0397E-03  wctime: 4.6E-04 (s)  
iter=    119  t=5.950E-02  CFL=2.192E-01  norm=5.9503E-03  wctime: 5.0E-04 (s)  
iter=    120  t=6.000E-02  CFL=2.192E-01  norm=5.9483E-03  wctime: 4.6E-04 (s)  
DMDROMObject::takeSample() - creating new DMD object, t=0.060000 (total: 4).
iter=    121  t=6.050E-02  CFL=2.192E-01  norm=6.0644E-03  wctime: 4.3E-04 (s)  
iter=    122  t=6.100E-02  CFL=2.192E-01  norm=6.1675E-03  wctime: 4.4E-04 (s)  
iter=    123  t=6.150E-02  CFL=2.193E-01  norm=6.1089E-03  wctime: 4.5E-04 (s)  
iter=    124  t=6.200E-02  CFL=2.193E-01  norm=5.9826E-03  wctime: 4.3E-04 (s)  
iter=    125  t=6.250E-02  CFL=2.193E-01  norm=5.9186E-03  wctime: 4.3E-04 (s)  
iter=    126  t=6.300E-02  CFL=2.193E-01  norm=5.9463E-03  wctime: 4.4E-04 (s)  
iter=    127  t=6.350E-02  CFL=2.193E-01  norm=6.0858E-03  wctime: 4.4E-04 (s)  
iter=    128  t=6.400E-02  CFL=2.193E-01  norm=6.1458E-03  wctime: 4.3E-04 (s)  
iter=    129  t=6.450E-02  CFL=2.193E-01  norm=6.0515E-03  wctime: 4.3E-04 (s)  
iter=    130  t=6.500E-02  CFL=2.193E-01  norm=5.9337E-03  wctime: 4.3E-04 (s)  
iter=    131  t=6.550E-02  CFL=2.193E-01  norm=5.8951E-03  wctime: 4.5E-04 (s)  
iter=    132  t=6.600E-02  CFL=2.193E-01  norm=5.9579E-03  wctime: 4.4E-04 (s)  
iter=    133  t=6.650E-02  CFL=2.194E-01  norm=6.0993E-03  wctime: 4.3E-04 (s)  
iter=    134  t=6.700E-02  CFL=2.194E-01  norm=6.1110E-03  wctime: 4.3E-04 (s)  
iter=    135  t=6.750E-02  CFL=2.193E-01  norm=5.9943E-03  wctime: 4.3E-04 (s)  
iter=    136  t=6.800E-02  CFL=2.193E-01  norm=5.8947E-03  wctime: 4.4E-04 (s)  
iter=    137  t=6.850E-02  CFL=2.193E-01  norm=5.8818E-03  wctime: 4.3E-04 (s)  
iter=    138  t=6.900E-02  CFL=2.194E-01  norm=5.9821E-03  wctime: 4.3E-04 (s)  
iter=    139  t=6.950E-02  CFL=2.194E-01  norm=6.1035E-03  wctime: 4.3E-04 (s)  
iter=    140  t=7.000E-02  CFL=2.194E-01  norm=6.0676E-03  wctime: 4.4E-04 (s)  
iter=    141  t=7.050E-02  CFL=2.194E-01  norm=5.9413E-03  wctime: 4.4E-04 (s)  
iter=    142  t=7.100E-02  CFL=2.194E-01  norm=5.8649E-03  wctime: 4.3E-04 (s)  
iter=    143  t=7.150E-02  CFL=2.193E-01  norm=5.8786E-03  wctime: 4.3E-04 (s)  
iter=    144  t=7.200E-02  CFL=2.193E-01  norm=6.0094E-03  wctime: 4.3E-04 (s)  
iter=    145  t=7.250E-02  CFL=2.193E-01  norm=6.0946E-03  wctime: 4.6E-04 (s)  
iter=    146  t=7.300E-02  CFL=2.193E-01  norm=6.0186E-03  wctime: 4.3E-04 (s)  
iter=    147  t=7.350E-02  CFL=2.193E-01  norm=5.8957E-03  wctime: 4.3E-04 (s)  
iter=    148  t=7.400E-02  CFL=2.193E-01  norm=5.8452E-03  wctime: 4.3E-04 (s)  
iter=    149  t=7.450E-02  CFL=2.193E-01  norm=5.8903E-03  wctime: 4.4E-04 (s)  
iter=    150  t=7.500E-02  CFL=2.193E-01  norm=6.0345E-03  wctime: 4.4E-04 (s)  
Writing solution file op_00003.bin.
iter=    151  t=7.550E-02  CFL=2.193E-01  norm=6.0738E-03  wctime: 4.9E-04 (s)  
iter=    152  t=7.600E-02  CFL=2.193E-01  norm=5.9680E-03  wctime: 4.3E-04 (s)  
iter=    153  t=7.650E-02  CFL=2.193E-01  norm=5.8580E-03  wctime: 4.3E-04 (s)  
iter=    154  t=7.700E-02  CFL=2.193E-01  norm=5.8327E-03  wctime: 4.4E-04 (s)  
iter=    155  t=7.750E-02  CFL=2.193E-01  norm=5.9142E-03  wctime: 4.4E-04 (s)  
iter=    156  t=7.800E-02  CFL=2.193E-01  norm=6.0506E-03  wctime: 4.3E-04 (s)  
iter=    157  t=7.850E-02  CFL=2.193E-01  norm=6.0420E-03  wctime: 4.3E-04 (s)  
iter=    158  t=7.900E-02  CFL=2.193E-01  norm=5.9199E-03  wctime: 4.3E-04 (s)  
iter=    159  t=7.950E-02  CFL=2.193E-01  norm=5.8307E-03  wctime: 4.7E-04 (s)  
iter=    160  t=8.000E-02  CFL=2.193E-01  norm=5.8307E-03  wctime: 4.4E-04 (s)  
DMDROMObject::takeSample() - creating new DMD object, t=0.080000 (total: 5).
iter=    161  t=8.050E-02  CFL=2.193E-01  norm=5.9473E-03  wctime: 4.7E-04 (s)  
iter=    162  t=8.100E-02  CFL=2.193E-01  norm=6.0559E-03  wctime: 4.3E-04 (s)  
iter=    163  t=8.150E-02  CFL=2.193E-01  norm=6.0020E-03  wctime: 4.4E-04 (s)  
iter=    164  t=8.200E-02  CFL=2.193E-01  norm=5.8757E-03  wctime: 4.3E-04 (s)  
iter=    165  t=8.250E-02  CFL=2.193E-01  norm=5.8111E-03  wctime: 4.3E-04 (s)  
iter=    166  t=8.300E-02  CFL=2.193E-01  norm=5.8394E-03  wctime: 4.3E-04 (s)  
iter=    167  t=8.350E-02  CFL=2.193E-01  norm=5.9806E-03  wctime: 4.3E-04 (s)  
iter=    168  t=8.400E-02  CFL=2.192E-01  norm=6.0481E-03  wctime: 5.4E-04 (s)  
iter=    169  t=8.450E-02  CFL=2.192E-01  norm=5.9579E-03  wctime: 4.7E-04 (s)  
iter=    170  t=8.500E-02  CFL=2.192E-01  norm=5.8393E-03  wctime: 4.3E-04 (s)  
iter=    171  t=8.550E-02  CFL=2.192E-01  norm=5.8004E-03  wctime: 4.3E-04 (s)  
iter=    172  t=8.600E-02  CFL=2.192E-01  norm=5.8624E-03  wctime: 4.3E-04 (s)  
iter=    173  t=8.650E-02  CFL=2.192E-01  norm=6.0078E-03  wctime: 4.3E-04 (s)  
iter=    174  t=8.700E-02  CFL=2.192E-01  norm=6.0268E-03  wctime: 4.3E-04 (s)  
iter=    175  t=8.750E-02  CFL=2.192E-01  norm=5.9117E-03  wctime: 4.3E-04 (s)  
iter=    176  t=8.800E-02  CFL=2.192E-01  norm=5.8099E-03  wctime: 4.4E-04 (s)  
iter=    177  t=8.850E-02  CFL=2.192E-01  norm=5.7963E-03  wctime: 4.4E-04 (s)  
iter=    178  t=8.900E-02  CFL=2.192E-01  norm=5.8961E-03  wctime: 4.3E-04 (s)  
iter=    179  t=8.950E-02  CFL=2.192E-01  norm=6.0244E-03  wctime: 4.7E-04 (s)  
iter=    180  t=9.000E-02  CFL=2.192E-01  norm=5.9951E-03  wctime: 4.3E-04 (s)  
iter=    181  t=9.050E-02  CFL=2.193E-01  norm=5.8688E-03  wctime: 4.3E-04 (s)  
iter=    182  t=9.100E-02  CFL=2.193E-01  norm=5.7901E-03  wctime: 4.3E-04 (s)  
iter=    183  t=9.150E-02  CFL=2.193E-01  norm=5.8026E-03  wctime: 4.4E-04 (s)  
iter=    184  t=9.200E-02  CFL=2.193E-01  norm=5.9346E-03  wctime: 4.4E-04 (s)  
iter=    185  t=9.250E-02  CFL=2.193E-01  norm=6.0270E-03  wctime: 4.4E-04 (s)  
iter=    186  t=9.300E-02  CFL=2.193E-01  norm=5.9545E-03  wctime: 4.4E-04 (s)  
iter=    187  t=9.350E-02  CFL=2.193E-01  norm=5.8295E-03  wctime: 4.3E-04 (s)  
iter=    188  t=9.400E-02  CFL=2.192E-01  norm=5.7767E-03  wctime: 4.6E-04 (s)  
iter=    189  t=9.450E-02  CFL=2.193E-01  norm=5.8211E-03  wctime: 4.3E-04 (s)  
iter=    190  t=9.500E-02  CFL=2.193E-01  norm=5.9698E-03  wctime: 4.3E-04 (s)  
iter=    191  t=9.550E-02  CFL=2.193E-01  norm=6.0156E-03  wctime: 4.3E-04 (s)  
iter=    192  t=9.600E-02  CFL=2.193E-01  norm=5.9107E-03  wctime: 4.3E-04 (s)  
iter=    193  t=9.650E-02  CFL=2.193E-01  norm=5.7980E-03  wctime: 4.3E-04 (s)  
iter=    194  t=9.700E-02  CFL=2.193E-01  norm=5.7708E-03  wctime: 4.5E-04 (s)  
iter=    195  t=9.750E-02  CFL=2.193E-01  norm=5.8525E-03  wctime: 4.4E-04 (s)  
iter=    196  t=9.800E-02  CFL=2.192E-01  norm=5.9944E-03  wctime: 4.3E-04 (s)  
iter=    197  t=9.850E-02  CFL=2.192E-01  norm=5.9890E-03  wctime: 4.6E-04 (s)  
iter=    198  t=9.900E-02  CFL=2.192E-01  norm=5.8653E-03  wctime: 4.2E-04 (s)  
iter=    199  t=9.950E-02  CFL=2.192E-01  norm=5.7735E-03  wctime: 4.3E-04 (s)  
iter=    200  t=1.000E-01  CFL=2.192E-01  norm=5.7725E-03  wctime: 4.3E-04 (s)  
Writing solution file op_00004.bin.
DMDROMObject::takeSample() - creating new DMD object, t=0.100000 (total: 6).
iter=    201  t=1.005E-01  CFL=2.192E-01  norm=5.8924E-03  wctime: 4.9E-04 (s)  
iter=    202  t=1.010E-01  CFL=2.192E-01  norm=6.0060E-03  wctime: 4.8E-04 (s)  
iter=    203  t=1.015E-01  CFL=2.192E-01  norm=5.9524E-03  wctime: 4.3E-04 (s)  
iter=    204  t=1.020E-01  CFL=2.192E-01  norm=5.8236E-03  wctime: 4.6E-04 (s)  
iter=    205  t=1.025E-01  CFL=2.192E-01  norm=5.7570E-03  wctime: 4.4E-04 (s)  
iter=    206  t=1.030E-01  CFL=2.192E-01  norm=5.7854E-03  wctime: 4.6E-04 (s)  
iter=    207  t=1.035E-01  CFL=2.192E-01  norm=5.9313E-03  wctime: 4.5E-04 (s)  
iter=    208  t=1.040E-01  CFL=2.192E-01  norm=6.0005E-03  wctime: 4.5E-04 (s)  
iter=    209  t=1.045E-01  CFL=2.192E-01  norm=5.9077E-03  wctime: 4.5E-04 (s)  
iter=    210  t=1.050E-01  CFL=2.192E-01  norm=5.7868E-03  wctime: 4.3E-04 (s)  
iter=    211  t=1.055E-01  CFL=2.192E-01  norm=5.7472E-03  wctime: 4.7E-04 (s)  
iter=    212  t=1.060E-01  CFL=2.192E-01  norm=5.8124E-03  wctime: 4.3E-04 (s)  
iter=    213  t=1.065E-01  CFL=2.192E-01  norm=5.9628E-03  wctime: 4.7E-04 (s)  
iter=    214  t=1.070E-01  CFL=2.192E-01  norm=5.9801E-03  wctime: 4.3E-04 (s)  
iter=    215  t=1.075E-01  CFL=2.192E-01  norm=5.8614E-03  wctime: 4.6E-04 (s)  
iter=    216  t=1.080E-01  CFL=2.192E-01  norm=5.7581E-03  wctime: 4.5E-04 (s)  
iter=    217  t=1.085E-01  CFL=2.192E-01  norm=5.7446E-03  wctime: 5.2E-04 (s)  
iter=    218  t=1.090E-01  CFL=2.192E-01  norm=5.8500E-03  wctime: 4.7E-04 (s)  
iter=    219  t=1.095E-01  CFL=2.192E-01  norm=5.9799E-03  wctime: 4.5E-04 (s)  
iter=    220  t=1.100E-01  CFL=2.192E-01  norm=5.9455E-03  wctime: 4.5E-04 (s)  
